Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
Cc1nn(-c2ccccc2)c(Cl)c1C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,421.89,421.13,3.88,73.85,117.01,0.1364,0.543,30,1,6,4,4,4,0,8,177.66,0.316,0.295,13.056,-0.481,22,0.7333,0,0,0,0,2,2,0,0,1,1286.812,1.728,7845423.044,-3.58,19.724,7.683,3.228,0,0
Cc1nn(-c2ccccc2)c(N2CCCCC2)c1/C=N/O,284.36,284.16,2.98,53.65,83.75,0.375,0.5354,21,1,5,3,3,2,0,5,124.05,0.411,0.141,8.961,0.872,11,0.5238,0,0,1,1,2,1,1,1,0,627.227,2.126,110099.357,-2.3,13.672,5.993,2.634,0,0
Cc1nn(-c2ccccc2)c2c1C(=O)N(Cc1ccccc1)C(=O)C(C)(C)C2,373.46,373.18,3.93,55.2,107.11,0.2609,0.6538,28,0,4,3,4,3,0,5,164.15,0.274,0.264,13.457,-0.714,17,0.6071,0,0,1,0,2,1,1,0,2,1036.469,1.845,2629114.57,-3.21,18.167,6.748,3.027,0,0
Cc1nn(-c2ccccc2)c2c1C(c1ccc(O)c(O)c1)N1C(=N2)C(Nc2ccccc2)=Nc2ccccc21,512.57,512.2,6.39,98.27,153.09,0.0645,0.2435,39,3,8,3,7,5,0,8,224.4,0.504,0.179,10.514,-0.402,29,0.7436,0,0,2,0,3,1,2,0,0,1776.13,1.515,1637645541.315,-5.37,22.799,8.881,3.727,1,1
Cc1nn(-c2nc3ccccc3[nH]2)c(N)c1-c1ccc(Cl)cc1,323.79,323.09,3.96,72.52,92.81,0.0588,0.5862,23,2,4,2,4,4,0,6,137.27,0.383,0.231,6.336,0.545,20,0.8696,0,0,0,0,2,2,0,0,0,964.681,1.873,332641.956,-2.79,13.844,5.138,2.257,0,0
Cc1nn(C(=O)c2cccnc2)c(C)c1Sc1ccc(Br)cc1,388.29,387.0,4.5,47.78,93.93,0.1176,0.6632,23,0,5,3,3,3,0,6,146.62,0.279,0.267,12.575,-0.165,17,0.7391,0,0,0,0,2,2,0,0,0,844.28,1.932,221159.992,-1.92,15.956,6.68,3.378,0,0
Cc1nn(C(=O)c2ccco2)c(C)c1Sc1ccc(Br)cc1,377.26,375.99,4.7,48.03,88.4,0.125,0.6642,22,0,5,3,3,3,0,6,140.19,0.459,0.314,12.382,-0.256,16,0.7273,0,0,0,0,2,2,0,0,0,807.546,1.931,154802.091,-1.79,15.119,6.14,2.889,0,0
Cc1nn(C(=O)c2ccco2)c(C)c1Sc1ccccc1,298.37,298.08,3.93,48.03,80.7,0.125,0.7347,21,0,5,3,3,3,0,5,126.33,0.459,0.314,12.344,-0.25,16,0.7619,0,0,0,0,2,2,0,0,0,761.188,1.952,108680.016,-2.27,13.701,5.614,2.644,0,0
Cc1nn(C(C)(C)C)c(OC(=O)c2ccco2)c1Sc1ccccc1,356.45,356.12,4.91,57.26,96.19,0.2632,0.6217,25,0,6,4,3,3,0,6,150.53,0.457,0.38,12.402,-0.537,16,0.64,0,0,0,0,2,2,0,0,0,862.214,2.016,533922.854,-2.47,17.356,6.8,3.793,0,0
Cc1nn(C(C)C(=O)N2CCc3ccccc32)c(C)c1[N+](=O)[O-],314.35,314.14,2.56,81.27,85.57,0.375,0.6438,23,0,5,3,3,2,0,7,133.22,0.312,0.31,12.846,-0.589,11,0.4783,1,1,1,0,2,1,1,0,1,796.618,1.929,202437.822,-2.7,15.206,5.494,2.377,1,1
Cc1nn(C(C)C(=O)Nc2ccc(Cl)cn2)c(C)c1[N+](=O)[O-],323.74,323.08,2.66,102.95,80.94,0.3077,0.6878,22,1,6,4,2,2,0,9,130.81,0.312,0.309,12.226,-0.718,11,0.5,1,1,0,0,2,2,0,0,1,726.022,2.222,73572.896,-2.48,15.9,6.103,3.061,1,1
Cc1nn(C(C)C(=O)Nc2sc3c(c2C#N)CCCC3)c(C)c1[N+](=O)[O-],373.44,373.12,3.42,113.85,97.37,0.4706,0.6513,26,1,7,4,3,2,0,9,154.14,0.315,0.312,12.692,-0.729,10,0.3846,1,1,1,0,2,2,0,0,1,937.326,1.875,773896.513,-2.73,18.073,6.879,2.967,1,1
Cc1nn(C)c(C(=O)NNC(=S)Nc2ccc(Cl)cc2)c1[N+](=O)[O-],368.81,368.05,1.92,114.12,92.87,0.1538,0.4305,24,3,6,3,2,2,0,11,146.65,0.331,0.322,12.162,-0.731,11,0.4583,1,1,0,0,1,1,0,0,1,804.784,2.017,189320.974,-2.72,17.631,7.235,3.971,0,0
Cc1nn(C)c(C)c1CNC(=O)c1cnn2c1NC(c1ccccc1)CC2C(F)(F)F,432.45,432.19,3.82,76.77,108.59,0.381,0.6572,31,2,6,4,4,3,0,10,176.8,0.41,0.363,13.782,-4.492,16,0.5161,0,0,1,0,3,2,1,0,1,1102.511,1.624,10083765.734,-3.3,20.952,7.751,3.891,2,2
Cc1nn(C)c(Cl)c1NC(=O)OCc1ccc(Cl)cc1Cl,348.62,347.0,4.44,56.15,83.22,0.2308,0.892,21,1,4,3,2,2,0,8,136.29,0.444,0.412,11.78,-0.64,11,0.5238,0,0,0,0,1,1,0,0,1,685.541,1.99,45860.461,-1.43,15.949,6.556,3.812,0,0
Cc1nn(C)c(Cl)c1NC(=O)OCc1ccc(F)cc1,297.72,297.07,3.27,56.15,73.16,0.2308,0.9457,20,1,4,3,2,2,0,7,119.85,0.444,0.412,12.72,-0.646,11,0.55,0,0,0,0,1,1,0,0,1,625.292,1.94,32107.658,-2.08,14.332,5.917,3.27,0,0
Cc1nn(C)c(Cl)c1S(=O)(=O)N[C@@H](c1ccccc1)[C@]1(C)C[C@H]1[C@@H](C)C(=O)Nc1ccc2ccccc2c1,551.11,550.18,5.86,93.09,150.42,0.3103,0.2874,38,2,5,8,5,4,0,9,227.8,0.326,0.246,13.576,-3.996,21,0.5526,0,0,1,1,1,1,0,0,1,1619.601,1.393,365809869.953,-3.2,26.409,9.837,4.838,4,0
Cc1nn(C)c(Oc2ccc(Cl)cc2)c1C(=O)Nc1ccc(F)cc1F,377.78,377.07,4.7,56.15,93.78,0.1111,0.7163,26,1,4,4,3,3,0,8,152.71,0.438,0.263,13.798,-0.875,17,0.6538,0,0,0,0,1,1,0,0,1,971.313,1.912,689230.846,-2.93,17.879,7.13,3.673,0,0
Cc1nn(C)c(Oc2cccc(Cl)c2)c1C=O,250.69,250.05,2.99,44.12,64.86,0.1667,0.7869,17,0,4,3,2,2,0,5,103.77,0.438,0.228,10.959,0.416,11,0.6471,0,0,0,0,1,1,0,0,0,563.628,2.388,8158.612,-1.81,11.669,4.591,2.313,0,0
Cc1nn(C)cc1/C=N\NC(=O)c1csc2ccccc12,298.37,298.09,2.71,59.28,84.83,0.1333,0.5968,21,1,5,3,3,3,0,6,125.45,0.275,0.272,12.161,-0.203,14,0.6667,0,0,0,0,2,2,0,0,1,831.186,1.762,96879.965,-2.47,13.51,5.493,2.706,0,0
Cc1nn(C)cc1C(=O)NNC(=S)Nc1ccc(F)cc1,307.35,307.09,1.5,70.98,81.17,0.1538,0.5792,21,3,4,2,2,2,0,8,125.86,0.331,0.273,12.764,-0.344,11,0.5238,0,0,0,0,1,1,0,0,1,667.701,1.875,53622.681,-2.48,14.919,6.313,3.99,0,0
Cc1nn(C)cc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1ccc(C(C)C)cc1,492.69,492.26,5.68,67.23,141.74,0.4643,0.4399,35,1,5,8,4,3,0,7,211.89,0.351,0.248,13.931,-0.789,16,0.4571,0,0,1,1,2,2,0,0,2,1128.431,1.761,90964534.458,-2.93,25.172,11.206,6.015,1,1
Cc1nn(C)cc1CNC(=O)CCC(=O)O,225.25,225.11,0.21,84.22,56.66,0.5,0.7498,16,2,4,5,1,1,0,6,93.26,0.481,0.303,11.237,-0.965,5,0.3125,0,0,0,0,1,1,0,0,1,398.014,2.368,3387.423,-1.85,12.221,5.293,3.72,0,0
Cc1nn(CC(=O)N2CCOCC2)c(C)c1[N+](=O)[O-],268.27,268.12,0.27,90.5,65.75,0.6364,0.5793,19,0,6,3,2,1,0,8,109.64,0.378,0.312,12.05,-0.465,5,0.2632,1,1,1,1,2,1,1,1,1,505.039,2.125,20820.632,-1.96,13.471,5.351,2.729,0,0
Cc1nn(CC(=O)NCCN2CCOCC2)c(C)c1[N+](=O)[O-],311.34,311.16,-0.14,102.53,78.62,0.6923,0.5791,22,1,7,6,2,1,0,9,127.92,0.379,0.312,11.912,-0.468,5,0.2273,1,1,1,1,2,1,1,1,1,550.871,1.816,87947.373,-2.0,16.372,7.32,4.014,0,0
Cc1nn(CC(=O)NCc2ccccc2)c(C)c1[N+](=O)[O-],288.31,288.12,1.72,90.06,76.64,0.2857,0.6697,21,1,5,5,2,2,0,7,121.28,0.35,0.312,11.887,-0.476,11,0.5238,1,1,0,0,1,1,0,0,1,664.359,2.002,54323.764,-2.7,14.704,6.167,3.442,0,0
Cc1nn(CC(=O)NCc2ccccc2Cl)c(C)c1[N+](=O)[O-],322.75,322.08,2.38,90.06,81.65,0.2857,0.6756,22,1,5,5,2,2,0,8,131.59,0.35,0.312,11.955,-0.49,11,0.5,1,1,0,0,1,1,0,0,1,726.873,2.026,78382.14,-2.41,15.969,6.569,3.426,0,0
Cc1nn(CC(O)COc2ccc3c(c2)CCC3)c(C)c1Br,365.27,364.08,3.19,47.28,89.37,0.4706,0.8854,22,1,4,5,3,2,0,5,138.78,0.491,0.119,10.181,-0.585,11,0.5,0,0,1,0,1,1,0,0,0,681.539,1.578,143051.784,-1.33,15.561,6.424,3.202,1,1
Cc1nn(CCOc2ccccc2)c(=O)n1-c1ccc(F)cc1,313.33,313.12,2.56,49.05,84.46,0.1765,0.7272,23,0,5,5,3,3,0,6,132.12,0.492,0.35,13.012,-0.344,17,0.7391,0,0,0,0,1,1,0,0,0,838.525,1.755,236366.69,-2.89,15.023,6.476,3.31,0,0
Cc1nn(CCc2n[nH]c(=S)n2-c2ccc(F)c(Cl)c2)c(C)c1[N+](=O)[O-],396.84,396.06,3.69,94.57,95.78,0.2667,0.4029,26,1,7,5,3,3,0,11,156.92,0.312,0.272,13.403,-0.526,16,0.6154,1,1,0,0,2,2,0,0,0,1057.077,1.91,716522.348,-2.59,18.209,6.963,3.247,0,0
Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,516.43,515.13,6.96,64.74,144.22,0.1071,0.2654,36,1,5,6,5,5,0,8,218.65,0.319,0.259,13.589,-0.266,28,0.7778,0,0,0,0,2,2,0,0,1,1521.227,1.493,213790141.465,-3.87,23.852,10.011,4.653,0,0
Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1NC(=O)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12,541.39,540.1,6.75,77.11,138.6,0.1538,0.258,37,1,6,6,5,5,0,11,220.21,0.319,0.28,13.875,-2.817,26,0.7027,0,0,0,0,3,3,0,0,1,1611.404,1.507,269582070.699,-3.82,24.856,9.912,4.675,0,0
Cc1nn(Cc2c(F)c(F)c(F)c(F)c2F)c(C)c1NC(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1C,551.52,551.17,6.66,64.74,138.73,0.1379,0.1459,40,1,5,6,5,5,0,11,225.24,0.319,0.259,14.31,-2.235,28,0.7,0,0,0,0,2,2,0,0,1,1717.454,1.536,1034041051.242,-4.8,26.793,10.402,4.527,0,0
Cc1nn(Cc2c(F)c(F)c(F)c(F)c2F)c(C)c1NC(=O)c1cccc(COc2ccc(Cl)cc2)c1,535.9,535.11,6.73,56.15,127.21,0.1538,0.1622,37,1,4,7,4,4,0,11,212.99,0.489,0.255,14.138,-2.235,23,0.6216,0,0,0,0,1,1,0,0,1,1459.803,1.512,158632263.311,-3.92,26.152,10.596,5.435,0,0
Cc1nn(Cc2c(F)c(F)c(F)c(F)c2F)c(C)c1NC(=O)c1cccc(COc2ccccc2Cl)c1,535.9,535.11,6.73,56.15,127.21,0.1538,0.1622,37,1,4,7,4,4,0,11,212.99,0.487,0.255,14.141,-2.237,23,0.6216,0,0,0,0,1,1,0,0,1,1477.053,1.524,161204573.427,-3.92,26.152,10.596,5.289,0,0
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)CSc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2,558.03,557.13,6.51,72.7,141.49,0.2593,0.2161,38,1,6,6,5,4,0,11,226.2,0.433,0.322,13.891,-4.621,23,0.6053,0,0,1,0,2,2,0,0,1,1518.625,1.334,323668882.055,-3.37,26.246,10.416,5.417,0,0
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)Cn1nc([N+](=O)[O-])c(Cl)c1C,437.29,436.08,3.91,107.88,109.51,0.2778,0.4649,29,1,7,6,3,3,0,11,175.92,0.408,0.358,12.497,-0.682,16,0.5517,1,1,0,0,2,2,0,0,1,1088.204,1.756,2684073.422,-2.91,20.815,8.219,4.408,0,0
Cc1nn(Cc2ccc([N+](=O)[O-])cc2)c(=O)n1-c1cccc(F)c1,328.3,328.1,2.44,82.96,84.72,0.125,0.5438,24,0,6,4,3,3,0,8,135.29,0.35,0.258,13.375,-0.487,17,0.7083,1,1,0,0,1,1,0,0,0,960.199,1.944,299519.072,-3.29,15.6,6.072,2.936,0,0
Cc1nn(Cc2ccccc2Cl)c(C)c1NC(=O)CCCn1nc(C)c([N+](=O)[O-])c1C,444.92,444.17,4.34,107.88,118.47,0.381,0.4103,31,1,7,8,3,3,0,10,184.71,0.323,0.312,12.487,-0.424,16,0.5161,1,1,0,0,2,2,0,0,1,1134.581,1.611,7113813.035,-3.2,22.484,9.299,4.934,0,0
Cc1nn(S(=O)(=O)c2cccs2)c(C)c1Sc1ccc([N+](=O)[O-])cc1,395.49,395.01,3.86,95.1,95.82,0.1333,0.4808,25,0,8,5,3,3,0,10,152.06,0.292,0.258,12.68,-3.717,16,0.64,1,1,0,0,2,2,0,0,0,1022.918,1.964,515850.506,-2.17,17.647,6.619,3.322,0,0
Cc1nn2c(C)nc3sc4c(c3c2nc1=O)CC(C)(C)OC4,316.39,316.1,2.17,69.38,84.48,0.4667,0.6355,22,0,7,0,4,3,0,7,130.33,0.37,0.294,11.977,-0.279,13,0.5909,0,0,1,0,4,3,1,0,0,986.766,2.168,121963.799,-1.86,13.779,4.33,1.887,0,0
Cc1nn2c(N3CCN(C(=O)c4ccco4)CC3)cc(C(C)(C)C)nc2c1-c1ccc(Cl)cc1,478.0,477.19,5.21,66.88,133.69,0.3462,0.4049,34,0,6,3,5,4,0,8,203.49,0.459,0.289,12.707,-0.136,20,0.5882,0,0,1,1,4,3,1,1,1,1328.529,1.539,65734307.242,-3.32,22.471,8.472,4.048,0,0
Cc1nn2c(NCC(C)C)c3c(nc2c1-c1ccccc1)CCC3,320.44,320.2,4.26,42.22,98.51,0.4,0.7807,24,1,4,4,4,3,0,4,142.48,0.369,0.165,5.001,0.593,15,0.625,0,0,1,0,2,2,0,0,0,877.785,1.944,550004.247,-2.36,15.184,5.93,2.463,0,0
Cc1nn2c([nH]c(=O)c3ccccc32)c1C=O,227.22,227.07,1.3,67.23,63.44,0.0833,0.6369,17,1,4,1,3,3,0,5,95.69,0.306,0.259,11.858,-0.212,13,0.7647,0,0,0,0,2,2,0,0,0,798.462,2.666,12703.162,-2.43,9.772,3.279,1.221,0,0
Cc1nn2c(c1-c1ccccc1)NC1=C(C(=O)CCC1)C2c1ccccc1,355.44,355.17,4.88,46.92,106.49,0.2174,0.7125,27,1,4,2,5,3,0,4,158.08,0.343,0.163,12.845,-0.165,17,0.6296,0,0,2,0,2,1,1,0,0,1047.987,1.757,3211318.792,-3.14,16.064,6.234,2.517,1,1
Cc1nn2c3c(cnc2c1-c1ccccc1)C(=O)CC(c1ccccc1)C3,353.43,353.15,4.62,47.26,104.99,0.1739,0.5283,27,0,4,2,5,4,0,4,157.05,0.294,0.166,12.794,0.147,21,0.7778,0,0,1,0,2,2,0,0,0,1146.691,1.685,3239093.626,-3.27,15.944,6.163,2.563,1,1
Cc1nnc(-c2cccc(Br)c2)c2cn(-c3ccc(Br)cc3)nc12,444.13,441.94,5.32,43.6,102.23,0.0556,0.4209,24,0,4,2,4,4,0,6,155.34,0.24,0.118,4.708,0.819,21,0.875,0,0,0,0,2,2,0,0,0,1038.765,1.936,515903.477,-2.05,15.476,6.107,2.76,0,0
Cc1nnc(-c2cccc(Br)c2)c2cn(-c3ccccc3Cl)nc12,399.68,397.99,5.21,43.6,99.54,0.0556,0.4647,24,0,4,2,4,4,0,6,151.78,0.238,0.118,6.305,0.646,21,0.875,0,0,0,0,2,2,0,0,0,1058.015,1.979,521074.247,-2.24,15.297,5.999,2.596,0,0
Cc1nnc(-c2cnn(-c3ccccc3)c2N)n1Cc1ccc(F)cc1,348.39,348.15,3.21,74.55,97.23,0.1053,0.6144,26,1,6,4,4,4,0,7,149.27,0.383,0.169,13.147,-0.261,22,0.8462,0,0,0,0,2,2,0,0,0,1033.844,1.735,1521169.086,-3.48,16.014,6.437,2.835,0,0
Cc1nnc(-c2cnn(-c3ccccc3)c2N)n1Cc1ccccc1,330.4,330.16,3.07,74.55,97.27,0.1053,0.6239,25,1,6,4,4,4,0,6,145.11,0.383,0.169,6.358,0.549,22,0.88,0,0,0,0,2,2,0,0,0,985.448,1.755,1067609.853,-3.41,15.137,6.238,2.78,0,0
Cc1nnc(C)n1/N=C/c1ccc(-c2ccccc2)cc1,276.34,276.14,3.44,43.07,84.37,0.1176,0.6876,21,0,4,3,3,3,0,4,123.33,0.202,0.151,4.405,0.782,17,0.8095,0,0,0,0,1,1,0,0,0,735.744,1.821,104227.024,-2.75,13.243,5.708,2.891,0,0
Cc1nnc(N(C)C(=O)c2ccccn2)s1,234.28,234.06,1.52,58.98,61.62,0.2,0.7901,16,0,5,2,2,2,0,6,96.77,0.284,0.278,11.957,-0.184,11,0.6875,0,0,0,0,2,2,0,0,1,496.53,2.231,6665.472,-1.82,10.69,4.359,2.061,0,0
Cc1nnc(NC(=O)c2cccc(NC(=O)C(C)C)c2)s1,304.38,304.1,2.69,83.98,82.51,0.2857,0.9093,21,2,5,4,2,2,0,7,126.15,0.326,0.257,12.11,-0.285,11,0.5238,0,0,0,0,1,1,0,0,2,666.499,2.091,56586.693,-2.28,15.115,6.447,4.09,0,0
Cc1nnc(NC(=O)c2oc3c(ccc4ccccc43)c2C)s1,323.38,323.07,4.31,68.02,91.06,0.1176,0.5968,23,1,5,2,4,4,0,6,135.5,0.45,0.293,12.484,-0.307,18,0.7826,0,0,0,0,2,2,0,0,1,1048.549,1.82,333367.964,-2.73,13.9,5.171,2.274,0,0
Cc1nnc(NC(=O)c2sc3nc(-c4cccs4)cc(C(F)(F)F)c3c2N)s1,441.49,441.0,5.04,93.79,104.95,0.125,0.4647,28,2,8,3,4,4,0,12,167.42,0.417,0.397,13.687,-4.646,19,0.6786,0,0,0,0,4,4,0,0,1,1180.537,1.856,2619788.687,-2.57,18.778,6.794,3.337,0,0
Cc1nnc(NCc2ccco2)s1,195.25,195.05,2.05,50.95,50.68,0.25,0.8139,13,1,5,3,2,2,0,5,79.61,0.467,0.206,5.156,0.654,10,0.7692,0,0,0,0,2,2,0,0,0,368.397,1.933,1812.996,-1.36,8.248,3.571,2.059,0,0
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.34,270.02,1.23,97.97,66.31,0.1111,0.8173,17,2,6,3,2,2,0,8,102.55,0.399,0.263,11.909,-3.614,11,0.6471,0,0,0,0,1,1,0,0,0,618.7,2.277,7651.767,-1.67,11.805,4.302,2.714,0,0
Cc1nnc(S(=O)(=O)c2ccc(N=Nc3c(N)nc(N)nc3N)cc2)s1,391.44,391.06,1.63,188.48,95.98,0.0769,0.5548,26,3,12,4,3,3,0,13,151.49,0.382,0.237,12.451,-3.721,17,0.6538,0,0,0,0,2,2,0,0,0,1068.053,1.868,709219.01,-3.19,17.627,6.607,3.428,0,0
Cc1nnc(SCC(=O)N2CC(=O)Nc3ccccc32)n1Cc1ccccc1,393.47,393.13,2.71,80.12,108.45,0.2,0.6744,28,1,6,5,4,3,0,8,166.31,0.323,0.244,12.824,-0.194,17,0.6071,0,0,1,0,2,1,1,0,2,1018.445,1.483,3588264.461,-3.13,18.243,7.854,3.769,0,0
Cc1nnc(SCC(=O)NCC2CCCCC2)n(N)c1=O,311.41,311.14,0.45,102.9,81.49,0.6923,0.6043,21,2,7,5,2,1,0,8,127.22,0.355,0.294,11.814,-0.393,6,0.2857,0,0,1,1,1,1,0,0,1,553.983,1.783,57046.04,-1.57,15.812,7.442,4.452,0,0
Cc1nnc(SCc2ccc(F)cc2Cl)s1,274.77,273.98,3.93,25.78,65.62,0.2,0.7933,16,0,4,3,2,2,0,6,105.86,0.207,0.174,12.803,-0.314,11,0.6875,0,0,0,0,1,1,0,0,0,501.314,2.044,5658.001,-0.65,11.824,5.12,2.933,0,0
Cc1nnc(SCc2nc(N)nc(Nc3ccccc3)n2)s1,331.43,331.07,2.65,102.5,88.17,0.1538,0.6879,22,2,9,5,3,3,0,9,135.0,0.368,0.232,5.749,0.192,17,0.7727,0,0,0,0,2,2,0,0,0,760.09,1.718,154016.21,-2.26,14.668,6.668,3.892,0,0
Cc1nnc2c(Oc3ccccc3)nc3ccccc3n12,276.3,276.1,3.38,52.31,79.54,0.0625,0.5629,21,0,5,2,4,4,0,5,120.39,0.436,0.266,5.879,0.459,19,0.9048,0,0,0,0,2,2,0,0,0,930.985,1.989,146725.172,-2.95,11.842,4.556,1.903,0,0
Cc1nnc2cc(-c3ccc(C(F)(F)F)cc3)cnn12,278.24,278.08,3.12,43.08,65.96,0.1538,0.6866,20,0,4,1,3,3,0,7,111.43,0.416,0.198,12.499,-4.329,15,0.75,0,0,0,0,2,2,0,0,0,759.377,2.02,44891.605,-2.44,12.587,4.293,2.108,0,0
Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12,278.24,278.08,3.12,43.08,65.96,0.1538,0.6866,20,0,4,1,3,3,0,7,111.43,0.416,0.197,12.705,-4.368,15,0.75,0,0,0,0,2,2,0,0,0,776.627,2.127,44831.828,-2.44,12.587,4.293,2.108,0,0
Cc1nnsc1NC(=O)OCc1ccc(C(F)(F)F)cc1,317.29,317.04,3.61,64.11,69.9,0.25,0.9389,21,1,5,3,2,2,0,9,121.46,0.444,0.416,12.377,-4.381,11,0.5238,0,0,0,0,1,1,0,0,1,625.423,1.882,50827.659,-2.16,15.233,6.083,4.15,0,0
Cc1nnsc1SC(C)C(=O)O,204.28,204.0,1.41,63.08,47.6,0.5,0.7541,12,1,5,3,1,1,0,6,78.16,0.48,0.316,10.48,-0.812,5,0.4167,0,0,0,0,1,1,0,0,0,286.83,2.637,557.519,-0.62,9.468,3.861,2.181,1,1
Cc1nnsc1SCC(=O)O,190.25,189.99,1.02,63.08,43.01,0.4,0.7209,11,1,5,3,1,1,0,6,71.79,0.481,0.313,10.149,-0.817,5,0.4545,0,0,0,0,1,1,0,0,0,260.74,2.506,364.989,-0.62,8.476,3.679,2.471,0,0
Cc1noc(C)c1-c1cc(N(C)C)ncn1,218.26,218.12,1.81,55.05,61.33,0.3636,0.7691,16,0,5,2,2,2,0,5,94.11,0.363,0.143,5.126,0.779,11,0.6875,0,0,0,0,2,2,0,0,0,484.936,2.524,5303.344,-1.91,10.603,3.921,1.757,0,0
Cc1noc(C)c1-c1cc(N2CCN(C)CC2)ncn1,273.34,273.16,1.5,58.29,76.71,0.5,0.8262,20,0,6,2,3,2,0,6,117.96,0.361,0.143,5.218,0.797,11,0.55,0,0,1,1,3,2,1,1,0,581.862,1.902,55191.891,-1.95,13.053,5.205,2.384,0,0
Cc1noc(C)c1-c1cc(N2CCNCC2)ncn1,259.31,259.14,1.16,67.08,72.09,0.4615,0.8726,19,1,6,2,3,2,0,6,111.39,0.361,0.143,5.201,0.794,11,0.5789,0,0,1,1,3,2,1,1,0,554.663,1.954,39073.763,-1.95,12.103,4.968,2.308,0,0
Cc1noc(C)c1-c1cc(NCCN2CCOCC2)ncn1,303.37,303.17,1.49,76.31,82.75,0.5333,0.8964,22,1,7,5,3,2,0,7,129.23,0.379,0.143,5.346,0.774,11,0.5,0,0,1,1,3,2,1,1,0,602.645,1.616,164989.359,-1.99,14.927,6.847,3.424,0,0
Cc1noc(C)c1-c1cc(NCc2ccccc2)ncn1,280.33,280.13,3.36,63.84,80.77,0.1875,0.7935,21,1,5,4,3,3,0,5,122.59,0.366,0.143,5.188,0.721,17,0.8095,0,0,0,0,2,2,0,0,0,717.543,1.807,101875.172,-2.69,13.3,5.745,2.915,0,0
Cc1noc(C)c1-c1ccc2ncnc(N(C)C)c2c1,268.32,268.13,2.97,55.05,78.84,0.2667,0.7149,20,0,5,2,3,3,0,5,116.79,0.362,0.141,5.248,0.824,15,0.75,0,0,0,0,2,2,0,0,0,757.14,2.272,49100.705,-2.43,12.596,4.594,1.913,0,0
Cc1noc(C)c1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1,334.38,334.14,4.13,68.19,95.32,0.2105,0.5588,25,0,6,4,4,4,0,6,144.65,0.467,0.141,5.446,0.634,20,0.8,0,0,0,0,3,3,0,0,0,1001.775,1.808,935255.195,-3.15,15.382,6.05,2.756,0,0
Cc1noc(C)c1-c1ccc2ncnc(N3CCC(C(=O)O)CC3)c2c1,352.39,352.15,3.2,92.35,97.08,0.3684,0.7735,26,1,6,3,4,3,0,7,150.2,0.481,0.306,11.191,-0.71,15,0.5769,0,0,1,1,3,2,1,1,0,954.575,1.741,1240487.243,-2.96,16.505,6.402,2.789,0,0
Cc1noc(C)c1-c1ccc2ncnc(N3CCN(C)CC3)c2c1,323.4,323.17,2.65,58.29,94.22,0.3889,0.7225,24,0,6,2,4,3,0,6,140.64,0.361,0.141,5.323,0.838,15,0.625,0,0,1,1,3,2,1,1,0,860.747,1.821,504100.881,-2.47,15.081,5.868,2.525,0,0
Cc1noc(C)c1-c1ccc2ncnc(N3CCOCC3)c2c1,310.36,310.14,2.74,64.28,87.54,0.3529,0.725,23,0,6,2,4,3,0,6,133.63,0.378,0.141,5.442,0.731,15,0.6522,0,0,1,1,3,2,1,1,0,833.421,1.867,356072.541,-2.47,14.143,5.624,2.446,0,0
Cc1noc(C)c1-c1ccc2ncnc(NC3CC3)c2c1,280.33,280.13,3.48,63.84,81.15,0.3125,0.7954,21,1,5,3,4,3,0,5,121.94,0.367,0.141,5.27,0.561,15,0.7143,0,0,1,1,2,2,0,0,0,800.755,1.877,161109.905,-2.43,12.321,4.548,2.144,0,0
Cc1noc(C)c1-c1ccc2ncnc(NC3CCNCC3)c2c1,323.4,323.17,3.07,75.87,94.02,0.3889,0.7713,24,2,6,3,4,3,0,6,140.22,0.367,0.141,5.31,0.451,15,0.625,0,0,1,1,3,2,1,1,0,847.472,1.757,560653.802,-2.47,15.081,6.203,2.733,0,0
