Drug,IUPAC_Name,MolecularFormula
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,"5-O-[(3S)-1-benzylpyrrolidin-3-yl] 3-O-methyl (4S)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",C27H29N3O6
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,"methyl N-[(2R)-1-[2-[(2R,3S)-2-hydroxy-3-[[(2S)-2-(methoxycarbonylamino)-3,3-dimethylbutanoyl]amino]-4-phenylbutyl]-2-[(4-pyridin-2-ylphenyl)methyl]hydrazinyl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",C38H52N6O7
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate,C16H13N3O3
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,"methyl (1R,2S,9R,10R,11S,14R,15S,17R)-2,15-dimethyl-5,5'-dioxospiro[18-oxapentacyclo[8.8.0.01,17.02,7.011,15]octadec-6-ene-14,2'-oxolane]-9-carboxylate",C24H30O6
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,methyl (2R)-2-phenyl-2-[(2R)-piperidin-2-yl]acetate,C14H19NO2
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,"methyl (2S)-2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetate",C16H16ClNO2S
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,"methyl (1S,15R,18S,19R,20S)-18-hydroxy-1,3,11,12,14,15,16,17,18,19,20,21-dodecahydroyohimban-19-carboxylate",C21H26N2O3
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,"methyl (1R,2R,3S,5S)-3-benzoyloxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate",C17H21NO4
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"methyl (1R,15S,17R,18R,19S,20S)-6,18-dimethoxy-17-(3,4,5-trimethoxybenzoyl)oxy-1,3,11,12,14,15,16,17,18,19,20,21-dodecahydroyohimban-19-carboxylate",C33H40N2O9
COC(F)(F)C(Cl)Cl,"2,2-dichloro-1,1-difluoro-1-methoxyethane",C3H4Cl2F2O
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,"(2S,5'R)-7-chloro-3',4,6-trimethoxy-5'-methylspiro[1-benzofuran-2,4'-cyclohex-2-ene]-1',3-dione",C17H17ClO6
COC1=CC(=O)O[C@H]1[C@H](O)c1ccccc1Cl,(2S)-2-[(R)-(2-chlorophenyl)-hydroxymethyl]-3-methoxy-2H-furan-5-one,C12H11ClO4
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,"[(1S,2S)-2-[2-[3-(1H-benzimidazol-2-yl)propyl-methylamino]ethyl]-6-fluoro-1-propan-2-yl-3,4-dihydro-1H-naphthalen-2-yl] 2-methoxyacetate",C29H38FN3O3
COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,2-[(Z)-[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine,C15H21F3N2O2
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,"3-O-(2-methoxyethyl) 5-O-propan-2-yl (4R)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",C21H26N2O7
COCCCOc1ccnc(C[S@@H](=O)c2nc3ccccc3[nH]2)c1C,N/A,C18H22N3O3S
COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1,(2S)-1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol,C15H25NO3
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,"3-O-(2-methoxyethyl) 5-O-[(E)-3-phenylprop-2-enyl] (4R)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",C27H28N2O7
COCc1c(C(C)C)nc(C(C)C)c(/C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,"(Z,3R,5S)-7-[4-(4-fluorophenyl)-5-(methoxymethyl)-2,6-di(propan-2-yl)-3-pyridinyl]-3,5-dihydroxyhept-6-enoic acid",C26H34FNO5
COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12,"propan-2-yl 4-(methoxymethyl)-6-phenylmethoxy-9H-pyrido[3,4-b]indole-3-carboxylate",C24H24N2O4
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,"[(2S,3S,4R,6S)-6-[(2R,3S,4R,5R,6S)-6-[[(4R,5S,6S,7R,9R,10R,16R)-4-acetyloxy-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate",C42H69NO15
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C,,C43H58N4O12
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C,,C47H64N4O12
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,"[(7S,11S,12R,13S,14R,15R,16R,17S,18S)-2,15,17,32-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-1'-(2-methylpropyl)-6,23-dioxospiro[8,33-dioxa-24,27,29-triazapentacyclo[23.6.1.14,7.05,31.026,30]tritriaconta-1(32),2,4,9,19,21,24,26,30-nonaene-28,4'-piperidine]-13-yl] acetate",C46H62N4O11
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C,"[(7S,11S,12S,13S,14R,15R,16R,17S,18S)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",C37H47NO12
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,"[(3S,5S,6S,7R,8S,9R,12R,13S,14S,15R)-6-[(2S,3R,4S,6R)-3-acetyloxy-4-(dimethylamino)-6-methyloxan-2-yl]oxy-8-[(2R,4S,5S,6S)-5-acetyloxy-4-methoxy-6-methyloxan-2-yl]oxy-5,7,9,12,13,15-hexamethyl-10,16-dioxo-1,11-dioxaspiro[2.13]hexadecan-14-yl] acetate",C41H67NO15
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,"(1R,9S,12S,15R,18R,19R,21R,23S,30S,32S,35R)-1,18-dihydroxy-12-[(2R)-1-[(1S,3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone",C53H83NO14
COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1-cyclopropyl-6-fluoro-8-methoxy-7-[(3S)-3-methylpiperazin-1-yl]-4-oxoquinoline-3-carboxylic acid,C19H22FN3O4
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@@H]2O5,"(1S,2S,6R,14S,15R,16R)-5-(cyclopropylmethyl)-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",C29H41NO4
COc1c2occc2cc2ccc(=O)oc12,"9-methoxyfuro[3,2-g]chromen-7-one",C12H8O4
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,4-(7-bromo-5-methoxy-1-benzofuran-2-yl)piperidine,C14H16BrNO2
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,cyclopentyl N-[3-[[2-methoxy-4-[(2-methylphenyl)sulfonylcarbamoyl]phenyl]methyl]-1-methylindol-5-yl]carbamate,C31H33N3O6S
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,"1-[4-[3-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]propoxy]-3-methoxyphenyl]ethanone",C24H27FN2O4
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,"5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",C14H18N4O3
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,"4-amino-5-chloro-N-[(3R,4S)-1-[3-(4-fluorophenoxy)propyl]-3-methoxypiperidin-4-yl]-2-methoxybenzamide",C23H29ClFN3O4
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,"5-methyl-6-[(3,4,5-trimethoxyanilino)methyl]quinazoline-2,4-diamine",C19H23N5O3
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,"4-pyrrolidin-1-yl-1-(2,4,6-trimethoxyphenyl)butan-1-one",C17H25NO4
COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,"(4S)-4-N-(6-methoxyquinolin-8-yl)pentane-1,4-diamine",C15H21N3O
COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,"4-amino-N-(4,6-dimethoxypyrimidin-2-yl)benzenesulfonamide",C12H14N4O4S
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,"(5S,5aR,8aR,9R)-5-[[(2R,4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",C29H32O13
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,"(5S,5aR,8aR,9R)-5-[[(2R,4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-thiophen-2-yl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",C32H32O13S
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,"N-[(7S)-1,2,3,10-tetramethoxy-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl]acetamide",C22H25NO6
COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,"(2R)-2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one",C24H29NO3
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",C28H32O15
COc1ccc(-c2nc3cc(C4=NNC(=O)C[C@H]4C)ccc3[nH]2)cc1,"(4R)-3-[2-(4-methoxyphenyl)-3H-benzimidazol-5-yl]-4-methyl-4,5-dihydro-1H-pyridazin-6-one",C19H18N4O2
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,"6-[4-(3,4-dimethoxybenzoyl)piperazin-1-yl]-3,4-dihydro-1H-quinolin-2-one",C22H25N3O4
COc1ccc(C(=O)Nc2ccccc2CC[C@H]2CCCCN2C)cc1,4-methoxy-N-[2-[2-[(2R)-1-methylpiperidin-2-yl]ethyl]phenyl]benzamide,C22H28N2O2
COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,"(2S,3S)-2-benzhydryl-N-[(2-methoxy-5-propan-2-ylphenyl)methyl]-1-azabicyclo[2.2.2]octan-3-amine",C31H38N2O
COc1ccc(CCN(C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,"(2S)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-yl-2-(3,4,5-trimethoxyphenyl)pentanenitrile",C28H40N2O5
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"(2S)-2-(3,4-dimethoxyphenyl)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-ylpentanenitrile",C27H38N2O4
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1-[(4-fluorophenyl)methyl]-N-[1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl]benzimidazol-2-amine,C28H31FN4O
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,"N'-[(4-methoxyphenyl)methyl]-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine",C17H23N3O
COc1ccc(CN2CCNCC2)c(OC)c1OC,"1-[(2,3,4-trimethoxyphenyl)methyl]piperazine",C14H22N2O3
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,"1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline",C20H21NO4
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,5-chloro-N-[2-[4-(cyclohexylcarbamoylsulfamoyl)phenyl]ethyl]-2-methoxybenzamide,C23H28ClN3O5S
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,"[(2S,3S)-5-[2-(dimethylamino)ethyl]-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-3-yl] acetate",C22H26N2O4S
COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,1-[(1R)-2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,C17H27NO2
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,"(1R,9R,10R)-4-methoxy-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene",C18H25NO
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetic acid,C19H16ClNO4
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,"(4R,4aR,7aR,12bS)-9-methoxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",C18H21NO3
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,"(4R,4aS,7aR,12bS)-4a-hydroxy-9-methoxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",C18H21NO4
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",C18H21NO3
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,"(1S,12S,14R)-9-methoxy-4-methyl-11-oxa-4-azatetracyclo[8.6.1.01,12.06,17]heptadeca-6(17),7,9,15-tetraen-14-ol",C17H21NO3
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,"(4R,4aR,7S,7aR,12bS)-9-methoxy-1,2,3,4,4a,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",C17H19NO3
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",C18H23NO3
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid,C14H14O3
COc1ccc2nc([S@H](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,N/A,C17H20N3O3S
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,"cis-(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol",C16H25NO2
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,"(7S,9S)-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",C27H29NO11
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,"(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",C27H29NO10
COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,(2S)-1-(9H-carbazol-4-yloxy)-3-[2-(2-methoxyphenoxy)ethylamino]propan-2-ol,C24H26N2O4
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,4-tert-butyl-N-[6-(2-hydroxyethoxy)-5-(2-methoxyphenoxy)-2-pyrimidin-2-ylpyrimidin-4-yl]benzenesulfonamide,C27H29N5O6S
COc1ccccc1OC[C@@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,"N-(2,6-dimethylphenyl)-2-[4-[(2S)-2-hydroxy-3-(2-methoxyphenoxy)propyl]piperazin-1-yl]acetamide",C24H33N3O4
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,N-[6-(2-hydroxyethoxy)-5-(2-methoxyphenoxy)-2-[2-(2H-tetrazol-5-yl)-4-pyridinyl]pyrimidin-4-yl]-5-propan-2-ylpyridine-2-sulfonamide,C27H27N9O6S
COc1ccnc(C[S@H](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,N/A,C16H16F2N3O4S
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,"4-amino-N-(5,6-dimethoxypyrimidin-4-yl)benzenesulfonamide",C12H14N4O4S
CS(=O)(=O)OCCCCOS(C)(=O)=O,4-methylsulfonyloxybutyl methanesulfonate,C6H14O6S2
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,C17H14O4S
CS(C)=O,methylsulfinylmethane,C2H6OS
CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2,10-[2-[(2S)-1-methylpiperidin-2-yl]ethyl]-2-methylsulfanylphenothiazine,C21H26N2S2
C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,(2R)-2-(3-fluoro-4-phenylphenyl)propanoic acid,C15H13FO2
C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,(2R)-2-(3-benzoylphenyl)propanoic acid,C16H14O3
C[C@@H](C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,(2R)-2-(6-oxo-5H-benzo[b][1]benzothiepin-3-yl)propanoic acid,C17H14O3S
C[C@@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,2-hydroxy-5-[(1R)-1-hydroxy-2-[[(2S)-4-phenylbutan-2-yl]amino]ethyl]benzamide,C19H24N2O3
C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,(2S)-N-benzyl-N-methyl-1-phenylpropan-2-amine,C17H21N
C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,(2R)-2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-one,C13H18ClNO
C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"1-[(5R)-5-hydroxyhexyl]-3,7-dimethylpurine-2,6-dione",C13H20N4O3
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,"3-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl]-1,4-dihydro-1,2,4-triazol-5-one",C23H21F7N4O3
C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,1-[(1S)-1-(1-benzothiophen-2-yl)ethyl]-1-hydroxyurea,C11H12N2O2S
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,"(2R,3S)-2-(2,4-difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)butan-2-ol",C16H14F3N5O
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,"4-oxo-4-[[(1R,4S,5R,8S,9R,10R,12R,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-yl]oxy]butanoic acid",C19H28O8
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,"(1R,4S,5R,8S,9R,12S,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-one",C15H22O5
C[C@@H]1CO[C@]2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,"(3R,11bS)-10-chloro-11b-(2-chlorophenyl)-3-methyl-2,3,5,7-tetrahydro-[1,3]oxazolo[3,2-d][1,4]benzodiazepin-6-one",C18H16Cl2N2O2
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,"(8S,10S,13S,14S,16R,17S)-17-[2-[4-(2,6-dipyrrolidin-1-ylpyrimidin-4-yl)piperazin-1-yl]acetyl]-10,13,16-trimethyl-6,7,8,12,14,15,16,17-octahydrocyclopenta[a]phenanthren-3-one",C38H52N6O2
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,"(8S,9R,10S,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C22H29FO5
C[C@@](Cc1ccccc1)(NC(=O)CN)c1ccccc1,"2-amino-N-[(2S)-1,2-diphenylpropan-2-yl]acetamide",C17H20N2O
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@@H]1C[C@H]3O,"(4R)-4-[(3R,5R,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid",C24H40O4
C[C@H](C(=O)O)c1cccc(C(=O)c2cccs2)c1,(2S)-2-[3-(thiophene-2-carbonyl)phenyl]propanoic acid,C14H12O3S
C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,"(2R)-3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N,2-trimethylpropan-1-amine",C20H26N2
