Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
CC[N+](C)(C)c1cccc(O)c1,166.24,166.12,1.98,20.23,52.29,0.4,0.666,12,1,1,2,1,1,1,2,73.66,0.508,0.136,9.262,0.34,6,0.5,1,0,0,0,0,0,0,0,0,268.296,3.027,445.817,-1.02,9.071,3.152,1.769,0,0
CC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,332.42,332.19,1.45,59.06,88.35,0.6316,0.5037,24,1,4,5,4,1,1,5,142.31,0.461,0.316,12.582,-0.594,6,0.25,1,0,3,3,3,0,3,3,0,601.053,1.445,611399.524,-1.43,16.061,5.829,2.377,7,1
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,586.69,586.28,4.09,114.2,159.95,0.5152,0.356,43,1,9,4,7,3,0,10,249.76,0.458,0.415,13.581,-1.864,16,0.3721,0,0,4,2,6,2,4,2,1,1685.12,1.163,8813764337.668,-3.76,28.036,10.749,4.535,1,0
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.45,356.12,3.16,68.29,97.88,0.3158,0.8253,25,1,5,7,3,2,0,6,150.73,0.493,0.286,11.589,-0.337,12,0.48,0,0,1,1,2,1,1,1,2,744.269,1.469,630076.079,-2.34,17.482,8.16,4.824,1,1
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,287.36,287.15,3.38,62.32,81.55,0.4706,0.9058,21,2,2,4,3,2,0,4,123.67,0.481,0.306,11.286,-0.82,9,0.4286,0,0,1,0,2,1,1,0,0,688.645,2.237,82265.477,-1.81,14.141,5.187,2.141,1,1
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,261.36,261.17,3.42,45.4,78.31,0.5,0.8861,19,2,3,4,2,2,0,3,114.17,0.458,0.137,10.192,-0.615,9,0.4737,0,0,0,0,1,1,0,0,0,551.365,2.21,19605.316,-1.32,14.097,5.352,3.366,1,1
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,248.72,248.08,2.52,77.82,70.68,0.1667,0.8561,17,2,4,2,2,2,0,5,104.64,0.383,0.222,5.904,0.206,12,0.7059,0,0,0,0,1,1,0,0,0,536.947,2.614,7328.294,-1.81,11.669,4.591,2.313,0,0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,470.02,469.22,3.55,55.53,132.52,0.44,0.4542,33,0,7,10,4,3,0,8,199.69,0.492,0.346,12.877,-0.047,17,0.5152,0,0,1,1,2,1,1,1,0,1073.901,1.243,42835786.717,-2.77,23.39,11.387,6.178,0,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,333.36,333.15,1.61,65.78,90.51,0.4118,0.9244,24,1,5,3,3,2,0,7,138.26,0.477,0.341,14.599,-1.298,10,0.4167,0,0,1,1,2,1,1,1,0,854.26,2.183,254288.588,-2.41,16.448,6.238,2.753,0,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.35,351.14,1.8,74.57,90.44,0.4118,0.882,25,2,5,3,3,2,0,8,142.21,0.477,0.341,15.193,-1.421,10,0.4,0,0,1,1,2,1,1,1,0,910.372,2.309,366305.801,-2.48,17.347,6.437,2.863,1,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,319.34,319.13,1.27,74.57,85.88,0.375,0.891,23,2,5,3,3,2,0,7,131.68,0.477,0.341,14.495,-1.3,10,0.4348,0,0,1,1,2,1,1,1,0,825.411,2.244,179503.578,-2.41,15.484,6.0,2.676,0,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,320.32,320.13,0.66,87.46,83.68,0.4,0.8639,23,2,6,3,3,2,0,8,130.9,0.477,0.341,14.432,-1.328,10,0.4348,0,0,1,1,3,2,1,1,0,827.562,2.244,179503.578,-2.48,15.417,5.959,2.653,0,0
CN(C)C(=N)NC(=N)N,129.17,129.1,-1.03,88.99,36.46,0.5,0.2488,9,4,2,0,0,0,0,5,53.85,0.37,0.197,7.068,-0.214,0,0.0,0,0,0,0,0,0,0,0,0,126.92,3.644,60.472,-1.26,7.74,2.907,3.333,0,0
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,477.05,476.22,5.09,43.78,138.0,0.3448,0.5163,34,1,3,7,4,3,0,5,207.33,0.385,0.237,13.811,-0.837,18,0.5294,0,0,1,1,1,0,1,1,1,1036.633,1.573,48514276.687,-2.66,24.464,10.306,4.901,0,0
CN(C)C(=O)Oc1ccc[n+](C)c1,181.21,181.1,0.57,33.42,47.33,0.3333,0.5934,13,0,2,1,1,1,1,4,77.36,0.414,0.404,11.118,-0.369,6,0.4615,1,0,0,0,1,1,0,0,1,310.238,2.693,726.584,-1.58,9.508,3.889,2.74,0,0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.3,223.14,1.94,29.54,65.72,0.4167,0.7171,16,0,2,2,1,1,1,4,96.63,0.414,0.41,11.372,-0.362,6,0.375,1,0,0,0,0,0,0,0,1,380.85,2.875,2433.189,-1.55,12.519,4.531,3.239,0,0
CN(C)CC(Oc1ccccc1)Oc1ccccc1,257.33,257.14,3.03,21.7,76.48,0.25,0.7424,19,0,3,6,2,2,0,3,113.94,0.454,0.253,5.865,-0.334,12,0.6316,0,0,0,0,0,0,0,0,0,429.122,2.035,23920.765,-2.0,13.432,6.805,4.639,0,0
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,315.87,315.08,5.19,3.24,92.27,0.2222,0.6542,21,0,2,3,3,2,0,3,135.17,0.309,0.041,6.209,0.798,12,0.5714,0,0,1,0,1,0,1,0,0,691.368,2.063,72649.16,-1.22,14.706,6.266,3.18,0,0
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.8,274.12,3.82,16.13,80.7,0.3125,0.824,19,0,2,5,2,2,0,3,119.6,0.309,0.048,5.966,0.32,12,0.6316,0,0,0,0,1,1,0,0,0,493.917,2.258,22742.87,-1.38,14.038,6.69,4.049,1,1
CN(C)CCC(c1ccccc1)c1ccccn1,240.35,240.16,3.17,16.13,75.69,0.3125,0.7977,18,0,2,5,2,2,0,2,109.29,0.309,0.048,4.515,0.384,12,0.6667,0,0,0,0,1,1,0,0,0,411.538,2.236,16001.465,-1.67,12.778,6.313,3.409,1,1
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,275.4,275.17,4.55,3.24,92.06,0.2,0.6774,21,0,1,3,3,2,0,1,126.78,0.309,0.001,2.38,1.061,12,0.5714,0,0,1,0,0,0,0,0,0,640.99,2.101,89136.523,-2.12,13.844,6.108,2.983,0,0
CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.41,277.18,4.17,3.24,90.54,0.3,0.8137,21,0,1,3,3,2,0,1,127.47,0.309,0.001,2.42,1.088,12,0.5714,0,0,1,0,0,0,0,0,0,602.893,2.066,89136.523,-1.86,14.093,6.276,3.085,0,0
CN(C)CCC=C1c2ccccc2COc2ccccc21,279.38,279.16,3.96,12.47,87.47,0.2632,0.8429,21,0,2,3,3,2,0,2,126.22,0.488,0.127,5.981,0.637,12,0.5714,0,0,1,0,1,0,1,0,0,608.621,2.066,89136.523,-2.06,13.902,6.147,3.006,0,0
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,324.16,3.81,36.26,90.91,0.35,0.8389,24,0,3,5,3,2,0,4,141.83,0.361,0.123,13.367,-0.562,12,0.5,0,0,1,0,1,0,1,0,0,764.199,2.018,348132.585,-2.22,16.631,6.721,3.056,1,1
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,314.15,4.53,6.48,95.48,0.3684,0.8179,22,0,2,4,3,2,0,3,137.86,0.341,0.046,6.272,0.816,12,0.5455,0,0,1,0,1,0,1,0,0,651.633,1.984,125552.116,-1.51,15.388,6.72,3.286,0,0
CN(C)CCCN1c2ccccc2CCc2ccccc21,280.42,280.19,3.88,6.48,90.47,0.3684,0.8385,21,0,2,4,3,2,0,2,127.56,0.341,0.044,2.515,1.076,12,0.5714,0,0,1,0,1,0,1,0,0,556.52,1.946,89136.523,-1.8,14.151,6.315,3.108,0,0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.87,318.1,4.89,6.48,92.19,0.2941,0.7918,21,0,3,4,3,2,0,4,135.25,0.34,0.057,6.209,0.798,12,0.5714,0,0,1,0,1,0,1,0,0,642.437,1.944,72649.16,-1.16,14.764,6.304,3.203,0,0
CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,289.46,289.24,4.29,12.47,89.7,0.6842,0.5482,21,0,2,7,2,1,0,2,130.04,0.375,0.072,6.478,0.087,6,0.2857,0,0,1,1,0,0,0,0,0,379.813,1.957,65792.912,-0.86,16.509,8.551,5.799,0,0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,309.41,309.18,3.42,30.29,93.94,0.3158,0.6266,23,0,4,7,3,3,0,4,136.84,0.476,0.24,5.929,0.685,15,0.6522,0,0,0,0,1,1,0,0,0,749.656,1.791,265602.657,-2.33,15.561,7.289,3.903,0,0
CN(C)CCN(Cc1cccs1)c1ccccn1,261.39,261.13,2.71,19.37,78.16,0.3571,0.7968,18,0,4,6,2,2,0,4,112.69,0.35,0.128,4.45,0.933,11,0.6111,0,0,0,0,2,2,0,0,0,439.327,2.073,19544.867,-1.39,13.051,6.518,3.822,0,0
CN(C)CCOC(c1ccccc1)c1ccccc1,255.36,255.16,3.35,12.47,79.23,0.2941,0.7846,19,0,2,6,2,2,0,2,115.19,0.367,0.108,6.083,0.016,12,0.6316,0,0,0,0,0,0,0,0,0,427.635,2.145,26276.551,-1.64,13.784,7.073,4.194,0,0
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,331.87,331.08,4.88,12.47,94.39,0.2222,0.7918,22,0,3,4,3,2,0,4,140.28,0.492,0.128,6.191,0.65,12,0.5455,0,0,1,0,1,0,1,0,0,711.983,2.0,121613.568,-1.42,15.475,6.778,3.487,0,0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,405.97,405.19,6.22,12.47,124.63,0.2308,0.3095,29,0,2,9,3,3,0,3,178.95,0.492,0.119,6.215,0.576,18,0.6207,0,0,0,0,0,0,0,0,0,902.458,2.021,4344521.043,-2.55,21.166,10.848,5.962,0,0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,335.47,335.17,2.2,56.41,93.99,0.5294,0.8803,23,1,3,6,3,2,0,6,137.88,0.361,0.218,12.488,-3.188,9,0.3913,0,0,1,1,2,1,1,1,0,774.232,1.824,219835.223,-1.37,16.486,6.629,3.761,0,0
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,287.36,287.16,1.92,57.36,82.53,0.4375,0.8831,21,2,3,5,3,2,0,5,123.82,0.447,0.407,11.075,-0.311,9,0.4286,0,0,1,1,2,1,1,1,1,648.01,1.774,92019.765,-2.01,13.95,5.774,3.187,1,0
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,269.35,269.16,1.91,49.74,79.68,0.3333,0.7695,20,1,4,5,3,3,0,5,117.79,0.361,0.137,4.152,0.758,14,0.7,0,0,0,0,2,2,0,0,0,681.432,1.863,66536.965,-2.14,12.872,5.464,2.723,0,0
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,351.84,351.13,3.33,46.31,99.55,0.2105,0.7268,25,0,5,3,4,3,0,6,151.15,0.302,0.159,6.304,0.483,17,0.68,0,0,1,0,2,1,1,0,0,943.703,1.935,742446.373,-2.5,15.995,6.425,2.966,0,0
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,475.68,475.2,4.02,64.09,130.37,0.5,0.6221,32,1,6,8,4,2,0,8,195.81,0.396,0.242,12.742,-3.487,12,0.375,0,0,2,1,2,0,2,1,0,1034.535,1.514,17342667.084,-1.58,23.574,10.135,4.993,0,0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,464.86,464.1,0.26,181.62,109.94,0.381,0.3343,32,6,9,2,4,1,0,11,186.37,0.51,0.255,13.265,-2.765,6,0.1875,0,0,3,0,0,0,0,0,1,1156.699,2.022,8230700.669,-2.92,22.28,7.041,2.605,5,0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,478.89,478.11,0.44,181.62,114.55,0.4091,0.3283,33,6,9,2,4,1,0,11,192.73,0.51,0.255,13.407,-2.783,6,0.1818,0,0,3,0,0,0,0,0,1,1201.021,2.066,10976432.092,-2.92,23.245,7.038,2.749,5,0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44,444.15,-0.21,181.62,109.54,0.4091,0.3361,32,6,9,2,4,1,0,10,182.43,0.51,0.255,13.314,-2.745,6,0.1875,0,0,3,0,0,0,0,0,1,1148.585,2.048,7541988.527,-3.21,22.001,6.644,2.478,5,0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,460.44,460.15,-1.24,201.85,110.93,0.4091,0.2616,33,7,10,2,4,1,0,11,187.22,0.51,0.255,13.348,-3.023,6,0.1818,0,0,3,0,0,0,0,0,1,1182.307,2.103,11236188.576,-3.25,22.927,6.874,2.612,6,0
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,457.48,457.18,0.19,164.63,118.0,0.4348,0.3984,33,5,9,3,4,1,0,10,189.76,0.51,0.255,13.493,-2.626,6,0.1818,0,0,3,0,0,0,0,0,1,1166.831,1.977,12957846.498,-3.37,22.811,7.324,2.903,4,0
CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,416.52,416.24,2.46,66.84,111.01,0.4545,0.4653,30,0,4,9,2,2,2,8,177.8,0.415,0.404,12.114,-0.363,12,0.4,2,0,0,0,2,2,0,0,2,773.892,1.579,3508921.349,-3.16,23.122,11.748,8.065,0,0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.44,357.11,2.49,71.53,98.07,0.2778,0.8209,25,1,6,7,3,2,0,7,150.13,0.492,0.286,11.591,-0.341,12,0.48,0,0,1,1,2,1,1,1,2,736.991,1.462,630076.079,-2.54,17.288,8.024,4.728,1,1
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,441.58,441.14,1.98,104.81,116.51,0.3684,0.5525,29,2,6,11,2,2,0,10,172.54,0.492,0.229,11.218,-3.286,12,0.4138,0,0,0,0,0,0,0,0,0,989.145,1.71,1359743.141,-2.3,22.984,9.948,9.638,0,0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,454.45,454.17,0.27,210.54,118.26,0.25,0.2947,33,5,10,9,3,3,0,13,187.03,0.481,0.326,12.37,-1.3,16,0.4848,0,0,0,0,2,2,0,0,1,1201.029,1.675,15580631.754,-4.55,23.12,9.72,5.782,1,0
CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,265.22,265.09,-2.89,151.92,55.86,0.875,0.271,18,5,8,3,1,0,0,10,101.71,0.394,0.34,11.303,-1.635,0,0.0,0,0,1,1,1,0,1,1,2,315.066,2.707,7908.625,-1.33,14.73,6.019,2.914,5,0
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,432.5,432.21,3.41,70.05,123.73,0.2917,0.5234,32,1,6,5,5,4,0,8,184.7,0.342,0.252,13.38,-0.232,21,0.6562,0,0,1,1,3,2,1,1,0,1273.644,1.38,33405218.51,-3.68,20.235,8.452,3.955,0,0
CN/C(=N/C#N)NCCSCc1nc[nH]c1C,252.35,252.12,0.6,88.89,69.6,0.5,0.3089,17,3,4,5,1,1,0,7,104.93,0.359,0.209,8.392,0.504,5,0.2941,0,0,0,0,1,1,0,0,0,405.174,2.152,8399.71,-1.68,13.385,7.57,4.782,0,0
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,300.75,300.07,2.47,52.9,82.95,0.125,0.8794,21,1,3,1,3,2,0,5,126.86,0.364,0.278,12.105,-1.42,12,0.5714,0,0,1,0,1,0,1,0,1,728.312,2.272,74196.397,-2.17,13.797,5.313,2.436,1,1
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,335.19,334.03,3.13,52.9,87.96,0.125,0.8705,22,1,3,1,3,2,0,6,137.16,0.364,0.278,12.157,-1.484,12,0.5455,0,0,1,0,1,0,1,0,1,789.465,2.306,106439.894,-1.88,15.033,5.723,2.497,1,1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.75,284.07,3.15,32.67,81.81,0.125,0.7916,20,0,2,1,3,2,0,4,122.06,0.313,0.248,12.024,-0.028,12,0.6,0,0,1,0,1,0,1,0,1,694.878,2.23,50100.214,-2.13,12.881,5.098,2.208,0,0
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,313.29,313.09,2.55,75.81,83.41,0.125,0.6313,23,0,4,2,3,2,0,7,130.58,0.313,0.27,14.141,-0.536,12,0.5217,1,1,1,0,1,0,1,0,1,848.214,2.274,179383.083,-3.09,14.831,5.601,2.565,0,0
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,236.27,236.12,1.2,66.48,60.97,0.5833,0.5492,17,1,3,1,2,0,0,5,99.85,0.33,0.276,12.171,-1.205,0,0.0,0,0,2,1,1,0,1,1,4,427.467,2.4,6970.579,-1.65,11.824,3.98,1.656,1,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35,331.06,1.58,99.6,83.81,0.0667,0.8702,23,2,5,2,3,2,0,8,132.5,0.505,0.277,12.502,-3.906,12,0.5217,0,0,1,0,2,1,1,0,1,907.329,2.093,164390.103,-2.87,15.042,5.398,2.423,0,0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,337.38,337.02,1.64,99.6,81.68,0.0769,0.8677,22,2,6,2,3,2,0,9,130.14,0.504,0.278,12.37,-3.852,11,0.5,0,0,1,0,3,2,1,0,1,871.7,2.061,123740.033,-2.39,14.543,5.109,2.143,0,0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,381.91,381.16,4.3,38.13,110.65,0.3636,0.6786,27,0,4,3,4,3,0,5,163.93,0.306,0.274,13.14,0.028,16,0.5926,0,0,1,1,2,1,1,1,0,996.606,1.788,2003166.755,-2.17,18.205,7.829,3.919,1,1
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,343.9,343.17,5.1,12.47,100.57,0.4286,0.7227,24,0,2,6,3,2,0,3,149.94,0.366,0.115,6.482,-0.455,12,0.5,0,0,1,1,1,0,1,1,0,642.648,1.782,408006.005,-1.35,17.472,7.689,3.826,2,0
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.53,382.17,3.82,53.17,109.85,0.3636,0.7051,27,1,3,6,4,3,0,5,160.68,0.361,0.178,12.541,-3.249,15,0.5556,0,0,1,1,2,1,1,1,0,1024.907,1.519,2292301.483,-2.11,18.262,7.486,3.942,1,0
CN1CCC[C@H]1c1cccnc1,162.24,162.12,1.85,16.13,48.84,0.5,0.6262,12,0,2,1,2,1,0,2,73.23,0.299,0.036,4.137,0.61,6,0.5,0,0,1,1,2,1,1,1,0,245.275,2.195,1072.901,-0.89,7.743,3.233,1.345,1,0
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.82,388.11,1.57,91.76,96.38,0.3529,0.7705,27,0,7,2,4,2,0,10,160.07,0.419,0.412,12.832,-1.026,12,0.4444,0,0,2,1,4,2,2,1,2,869.227,1.631,1978765.974,-2.78,17.625,7.087,3.308,1,1
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83,326.13,3.72,30.87,96.44,0.2778,0.8001,23,1,4,0,4,2,0,5,140.93,0.353,0.138,6.177,0.706,12,0.5217,0,0,2,1,2,0,2,1,0,763.367,1.83,295595.179,-2.04,14.546,5.871,2.799,0,0
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,351.41,351.17,1.56,68.78,99.72,0.3158,0.8893,26,1,5,2,4,2,0,7,151.77,0.319,0.257,13.224,-0.232,12,0.4615,0,0,2,1,3,1,2,1,2,845.328,1.707,1196975.299,-2.77,16.685,6.855,3.066,0,0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.95,373.14,4.58,9.72,107.58,0.4,0.7751,25,0,4,4,4,2,0,5,159.1,0.34,0.057,6.29,0.808,12,0.48,0,0,2,1,2,0,2,1,0,743.471,1.493,758919.74,-1.2,17.226,7.583,3.822,0,0
CN1CCN2c3ccccc3Cc3ccccc3C2C1,264.37,264.16,3.08,6.48,83.27,0.3333,0.7213,20,0,2,0,4,2,0,2,120.19,0.362,0.067,2.612,0.494,12,0.6,0,0,2,1,2,0,2,1,0,634.82,1.902,76322.131,-1.8,11.98,4.637,1.832,1,1
CN1CCN2c3ncccc3Cc3ccccc3C2C1,265.36,265.16,2.48,19.37,81.07,0.3529,0.7293,20,0,3,0,4,2,0,3,119.41,0.347,0.132,4.679,0.432,12,0.6,0,0,2,1,3,1,2,1,0,637.637,1.902,76322.131,-1.87,11.916,4.599,1.813,1,1
CN1CCOC(c2ccccc2)c2ccccc2C1,253.34,253.15,3.24,12.47,77.01,0.2941,0.7733,19,0,2,1,3,2,0,2,114.18,0.367,0.108,6.124,0.061,12,0.6316,0,0,1,0,1,0,1,0,0,537.968,2.031,33761.051,-1.64,12.397,5.555,2.698,1,1
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,285.34,285.14,1.63,49.77,76.67,0.5882,0.7869,21,1,4,0,5,1,0,4,123.25,0.504,0.174,12.493,-0.366,6,0.2857,0,0,4,2,2,0,2,1,0,670.244,1.833,132503.362,-1.55,12.04,3.61,1.202,4,0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,285.34,285.14,1.2,52.93,77.58,0.5294,0.7033,21,2,4,0,5,1,0,4,123.19,0.504,0.165,10.441,-0.594,6,0.2857,0,0,4,1,2,0,2,1,0,670.244,1.845,132503.362,-1.52,12.067,3.623,1.207,5,0
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.33,267.13,2.85,43.7,77.99,0.2941,0.7213,20,2,3,0,4,2,0,3,117.65,0.504,0.165,10.26,-0.038,12,0.6,0,0,2,0,1,0,1,0,0,708.376,2.054,59831.806,-2.0,11.796,3.996,1.44,1,0
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,581.67,581.26,1.99,118.21,157.99,0.4242,0.434,43,3,6,4,8,3,0,10,248.82,0.361,0.28,14.173,-2.042,15,0.3488,0,0,5,3,5,1,4,3,3,1701.849,1.112,10186305265.479,-3.99,26.624,9.253,3.792,6,0
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,583.69,583.28,2.08,118.21,157.37,0.4848,0.4331,43,3,6,4,8,3,0,10,249.51,0.361,0.28,14.188,-2.027,15,0.3488,0,0,5,4,5,1,4,4,3,1640.791,1.077,10186305265.479,-3.73,26.865,9.383,3.856,7,0
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,403.53,403.23,4.06,46.5,118.52,0.4,0.7145,30,1,4,4,5,3,0,5,177.18,0.445,0.407,12.194,-0.334,15,0.5,0,0,2,1,2,1,1,1,1,1058.946,1.25,11697015.847,-2.79,19.19,7.801,3.475,3,0
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,312.42,312.2,2.32,50.16,90.39,0.5556,0.9257,23,1,4,2,4,2,0,5,136.19,0.348,0.272,12.741,-0.033,9,0.3913,0,0,2,2,3,1,2,2,1,723.697,1.535,287645.26,-1.88,14.696,5.638,2.528,3,0
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,289.38,289.17,1.93,49.77,79.96,0.5882,0.8606,21,1,4,4,3,1,0,4,125.26,0.462,0.316,12.362,-0.566,6,0.2857,0,0,2,2,2,0,2,2,0,476.068,1.633,86059.573,-1.39,14.543,6.159,2.965,4,1
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,284.36,284.15,2.95,45.33,81.31,0.4706,0.8624,21,1,3,2,4,2,0,4,123.63,0.459,0.34,12.447,-0.193,9,0.4286,0,0,2,2,3,1,2,2,0,664.235,1.513,129971.423,-1.81,12.895,4.879,2.141,3,0
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,303.36,303.15,0.92,62.3,79.38,0.5882,0.6618,22,1,5,4,4,1,0,5,129.37,0.462,0.316,12.424,-0.593,6,0.2727,0,0,3,3,3,0,3,3,0,545.037,1.42,257123.462,-1.43,14.181,5.334,2.242,6,0
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,436.96,436.12,4.19,86.71,114.05,0.381,0.6056,29,2,4,8,3,2,0,8,176.1,0.481,0.303,13.179,-3.724,12,0.4138,0,0,1,0,1,0,1,0,0,993.926,1.847,2697785.656,-2.09,21.615,9.153,4.739,1,1
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.41,314.14,1.46,83.58,84.4,0.5385,0.3841,21,2,7,10,1,1,0,8,128.46,0.464,0.274,10.349,-0.485,5,0.2381,1,1,0,0,1,1,0,0,0,473.736,2.218,43242.95,-1.67,17.382,9.3,7.618,0,0
