Drug,IUPAC_Name,MolecularFormula
NS(=O)(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,2-hydroxy-5-[(4-sulfamoylphenyl)diazenyl]benzoic acid,C13H11N3O5S
NS(=O)(=O)c1ccc(N=Nc2nc3[nH]c(=O)[nH]c(=O)c3[nH]2)cc1,"4-[(2,6-dioxo-3,7-dihydropurin-8-yl)diazenyl]benzenesulfonamide",C11H9N7O4S
NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2F)cc1,1-(2-fluorophenyl)-3-(4-sulfamoylphenyl)urea,C13H12FN3O3S
NS(=O)(=O)c1ccc(NCc2ccccc2OCc2ccccc2F)cc1,4-[[2-[(2-fluorophenyl)methoxy]phenyl]methylamino]benzenesulfonamide,C20H19FN2O3S
NS(=O)(=O)c1ccc(NCc2cnc3ccccc3n2)cc1,4-(quinoxalin-2-ylmethylamino)benzenesulfonamide,C15H14N4O2S
NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,4-phenyl-N-[4-[(4-sulfamoylphenyl)sulfamoyl]phenyl]benzamide,C25H21N3O5S2
NS(=O)(=O)c1ccc(NCc2nc3ccccc3[nH]2)cc1,4-(1H-benzimidazol-2-ylmethylamino)benzenesulfonamide,C14H14N4O2S
NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc([O-])c([O-])nc12,"6-nitro-7-sulfamoylbenzo[f]quinoxaline-2,3-diolate",C12H6N4O6S-2
NS(=O)Oc1cc(C(=O)O)c(NCc2ccco2)cc1Cl,4-chloro-2-(furan-2-ylmethylamino)-5-sulfinamoyloxybenzoic acid,C12H11ClN2O5S
N[C@@H](C(=O)O)c1cc(O)ccc1Cl,(2R)-2-amino-2-(2-chloro-5-hydroxyphenyl)acetic acid,C8H8ClNO3
N[C@@H](C(=O)O)[C@H](CC(=O)O)c1ccc(Cl)cc1,"(2R,3R)-2-amino-3-(4-chlorophenyl)pentanedioic acid",C11H12ClNO4
N[C@@H](C(=O)O)c1ccc(C(=O)O)c(O)c1,4-[(R)-amino(carboxy)methyl]-2-hydroxybenzoic acid,C9H9NO5
N[C@@H](C(=O)O)c1ccc(C(=O)O)cc1,4-[(R)-amino(carboxy)methyl]benzoic acid,C9H9NO4
N[C@@H](C(=O)O)c1ccc(O)c(C(=O)O)c1,5-[(R)-amino(carboxy)methyl]-2-hydroxybenzoic acid,C9H9NO5
N[C@@H](CCCCO)C(=O)O,(2S)-2-amino-6-hydroxyhexanoic acid,C6H13NO3
N[C@@H](CCP(=O)(O)O)C(=O)O,(2S)-2-amino-4-phosphonobutanoic acid,C4H10NO5P
N[C@@H](CNO)C(=O)O,(2S)-2-amino-3-(hydroxyamino)propanoic acid,C3H8N2O3
N[C@@H](CP(=O)(O)O)C(=O)O,(2R)-2-amino-3-phosphonopropanoic acid,C3H8NO5P
N[C@@H](CSC(=O)c1ccccc1)C(=O)O,(2R)-2-amino-3-benzoylsulfanylpropanoic acid,C10H11NO3S
N[C@@H](CS(=O)O)C(=O)O,(2R)-2-amino-3-sulfinopropanoic acid,C3H7NO4S
N[C@@H](CSC1(c2ccc(Cl)cc2)c2ccccc2-c2ccccc21)C(=O)O,(2R)-2-amino-3-[9-(4-chlorophenyl)fluoren-9-yl]sulfanylpropanoic acid,C22H18ClNO2S
N[C@@H](CSC1c2ccccc2-c2ccccc21)C(=O)O,(2R)-2-amino-3-(9H-fluoren-9-ylsulfanyl)propanoic acid,C16H15NO2S
N[C@@H](CSCc1ccccc1)C(=O)O,(2R)-2-amino-3-benzylsulfanylpropanoic acid,C10H13NO2S
N[C@@H](CSCc1ccc(I)cc1)C(=O)O,(2R)-2-amino-3-[(4-iodophenyl)methylsulfanyl]propanoic acid,C10H12INO2S
N[C@@H](CSc1nc2ccccn2c1[N+](=O)[O-])C(=O)O,"(2R)-2-amino-3-(3-nitroimidazo[1,2-a]pyridin-2-yl)sulfanylpropanoic acid",C10H10N4O4S
N[C@@H](Cc1[nH]nc2ccccc12)C(=O)O,(2S)-2-amino-3-(2H-indazol-3-yl)propanoic acid,C10H11N3O2
N[C@@H](Cc1c[nH]c2cc([N+](=O)[O-])ccc12)C(=O)O.O=[N+]([O-])O,(2S)-2-amino-3-(6-nitro-1H-indol-3-yl)propanoic acid;nitric acid,C11H12N4O7
N[C@@H](Cc1c[nH]c2ccc([N+](=O)[O-])cc12)C(=O)O,(2S)-2-amino-3-(5-nitro-1H-indol-3-yl)propanoic acid,C11H11N3O4
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid,C11H12N2O2
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,"(2S)-2-amino-3-(3,5-dibromo-4-hydroxyphenyl)propanoic acid",C9H9Br2NO3
N[C@@H](Cc1cccc([N+](=O)[O-])c1)C(=O)O,(2S)-2-amino-3-(3-nitrophenyl)propanoic acid,C9H10N2O4
N[C@@H](Cc1cc(CP(=O)(O)O)cc(-c2ccccc2Cl)c1)C(=O)O,(2S)-2-amino-3-[3-(2-chlorophenyl)-5-(phosphonomethyl)phenyl]propanoic acid,C16H17ClNO5P
N[C@@H](Cc1ccccc1)C(=O)O,(2S)-2-amino-3-phenylpropanoic acid,C9H11NO2
N[C@@H](Cc1ccccc1)P(=O)(O)O,[(1R)-1-amino-2-phenylethyl]phosphonic acid,C8H12NO3P
N[C@@H](Cc1ccnnc1)C(=O)O,(2S)-2-amino-3-pyridazin-4-ylpropanoic acid,C7H9N3O2
N[C@@H](Cc1ncccn1)C(=O)O,(2S)-2-amino-3-pyrimidin-2-ylpropanoic acid,C7H9N3O2
N[C@@H](Cc1cnc[nH]1)C(=O)O,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid,C6H9N3O2
N[C@@H](Cc1nn[nH]n1)C(=O)O,(2S)-2-amino-3-(2H-tetrazol-5-yl)propanoic acid,C4H7N5O2
N[C@@H](Cn1ccc(=O)n(Cc2ccc(C(=O)O)cc2)c1=O)C(=O)O,"4-[[3-[(2S)-2-amino-2-carboxyethyl]-2,6-dioxopyrimidin-1-yl]methyl]benzoic acid",C15H15N3O6
N[C@@H](Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,"2-[[3-[(2S)-2-amino-2-carboxyethyl]-2,6-dioxopyrimidin-1-yl]methyl]benzoic acid",C15H15N3O6
N[C@@H]1C=CC=C(C(=O)O)C1,"(5S)-5-aminocyclohexa-1,3-diene-1-carboxylic acid",C7H9NO2
N[C@@H]1C[C@H]1c1ccccc1,"trans-(1R,2S)-2-phenylcyclopropan-1-amine",C9H11N
N[C@@H]1CCc2cc(O)c(O)cc2C1,"(6R)-6-amino-5,6,7,8-tetrahydronaphthalene-2,3-diol",C10H13NO2
N[C@@H]1[C@@H]2[C@@H]3C[C@H]4N(CC[C@@]14C(=O)C(=O)O)CC3=CCO[C@@H]2CC(=O)O,"2-[(4R,5R,6S,7R,12S,14R)-5-amino-7-(carboxymethyl)-8-oxa-1-azatetracyclo[9.3.1.04,14.06,12]pentadec-10-en-4-yl]-2-oxoacetic acid",C17H22N2O6
N[C@@](CC(=O)O)(Cc1ccccc1)C(=O)O,(2R)-2-amino-2-benzylbutanedioic acid,C11H13NO4
N[C@@](CCc1ccccc1)(C(=O)O)c1ccccc1,"(2R)-2-amino-2,4-diphenylbutanoic acid",C16H17NO2
N[C@@]1(C(=O)O)CCC[C@@H]1C(=O)O,"trans-(1S,2S)-1-aminocyclopentane-1,2-dicarboxylic acid",C7H11NO4
N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1.O,"(6S,7R)-7-[[(2S)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;hydrate",C15H16ClN3O5S
N[C@H](C(=O)O)[C@@H](O)c1cnc[nH]1,"(2S,3R)-2-amino-3-hydroxy-3-(1H-imidazol-5-yl)propanoic acid",C6H9N3O3
N[C@H](C(=O)O)[C@H](N)C(=O)O,"(2S,3S)-2,3-diaminobutanedioic acid",C4H8N2O4
N[C@H](C(=O)O)c1cc(=O)[nH]o1,"(2S)-2-amino-2-(3-oxo-1,2-oxazol-5-yl)acetic acid",C5H6N2O4
N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1,4-[(S)-amino(carboxy)methyl]-2-hydroxybenzoic acid,C9H9NO5
N[C@H](C(=O)O)c1ccc(C(=O)O)cc1,4-[(S)-amino(carboxy)methyl]benzoic acid,C9H9NO4
N[C@H](CC(=O)O)C(=O)O,(2R)-2-aminobutanedioic acid,C4H7NO4
N[C@H](CCC(=O)NCC(=O)O)C(=O)O,(2R)-2-amino-5-(carboxymethylamino)-5-oxopentanoic acid,C7H12N2O5
N[C@H](CCC(=O)NCS(=O)(=O)O)C(=O)O,(2R)-2-amino-5-oxo-5-(sulfomethylamino)pentanoic acid,C6H12N2O6S
N[C@H](CCC(=O)N[C@H](CSN=O)C(=O)NCC(=O)O)C(=O)O,(2R)-2-amino-5-[[(2S)-1-(carboxymethylamino)-3-nitrososulfanyl-1-oxopropan-2-yl]amino]-5-oxopentanoic acid,C10H16N4O7S
N[C@H](CCC(=O)O)C(=O)O,(2R)-2-aminopentanedioic acid,C5H9NO4
N[C@H](CCCC(=O)O)C(=O)O,(2R)-2-aminohexanedioic acid,C6H11NO4
N[C@H](CCCCCP(=O)(O)O)C(=O)O,(2R)-2-amino-7-phosphonoheptanoic acid,C7H16NO5P
N[C@H](CCl)C(=O)O,(2S)-2-amino-3-chloropropanoic acid,C3H6ClNO2
N[C@H](CO)C(=O)NCC(=O)O,2-[[(2R)-2-amino-3-hydroxypropanoyl]amino]acetic acid,C5H10N2O4
N[C@H](Cc1c[nH]c2ccccc12)P(=O)(O)O,[(1S)-1-amino-2-(1H-indol-3-yl)ethyl]phosphonic acid,C10H13N2O3P
N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,"(2R)-2-amino-3-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]propanoic acid",C15H12I3NO4
N[C@H](Cc1ccc(F)cc1)C(=O)O,(2R)-2-amino-3-(4-fluorophenyl)propanoic acid,C9H10FNO2
N[C@H](Cc1cccc(-c2ccccc2CP(=O)(O)O)c1)C(=O)O,(2R)-2-amino-3-[3-[2-(phosphonomethyl)phenyl]phenyl]propanoic acid,C16H18NO5P
N[C@H](Cc1ccc2oc3cc(=O)c4ccccc4c-3nc2c1)C(=O)O.O=[N+]([O-])O,(2R)-2-amino-3-(5-oxobenzo[a]phenoxazin-10-yl)propanoic acid;nitric acid,C19H15N3O7
N[C@H](Cn1ccc(=O)[nH]c1=O)C(=O)O,"(2R)-2-amino-3-(2,4-dioxopyrimidin-1-yl)propanoic acid",C7H9N3O4
N[C@H](Cc1o[nH]c(=O)c1Cl)C(=O)O,"(2R)-2-amino-3-(4-chloro-3-oxo-1,2-oxazol-5-yl)propanoic acid",C6H7ClN2O4
N[C@H](Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,"2-[[3-[(2R)-2-amino-2-carboxyethyl]-2,6-dioxopyrimidin-1-yl]methyl]benzoic acid",C15H15N3O6
N[C@H](Cn1ccc(=O)c(O)c1)C(=O)O,(2R)-2-amino-3-(3-hydroxy-4-oxo-1-pyridinyl)propanoic acid,C8H10N2O4
N[C@H]1C[C@H]1c1ccccc1,"cis-(1S,2S)-2-phenylcyclopropan-1-amine",C9H11N
N[C@H]1CCN(O)C1=O,(3S)-3-amino-1-hydroxypyrrolidin-2-one,C4H8N2O2
Nc1[nH]c(=O)nc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,"6-amino-9-[(2S,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-2-one",C10H13N5O5
N[C@H]1[C@@H](C(=O)O)[C@H]2C=C[C@H]1C2.O=S(=O)(O)c1ccccc1,"(1R,2S,3R,4R)-3-aminobicyclo[2.2.1]hept-5-ene-2-carboxylic acid;benzenesulfonic acid",C14H17NO5S
Nc1[nH]c(=O)ncc1F,6-amino-5-fluoro-1H-pyrimidin-2-one,C4H4FN3O
Nc1[nH]n2c(=O)c3c(nc2c1N=Nc1ccccc1)CCCC3,"2-amino-3-phenyldiazenyl-5,6,7,8-tetrahydro-1H-pyrazolo[5,1-b]quinazolin-9-one",C16H16N6O
Nc1[nH]n2c(=O)cc(-c3ccccc3)nc2c1N=Nc1ccccc1,"2-amino-5-phenyl-3-phenyldiazenyl-1H-pyrazolo[1,5-a]pyrimidin-7-one",C18H14N6O
Nc1[nH]nc2nc3ccccc3nc12,"2H-pyrazolo[4,3-b]quinoxalin-3-amine",C9H7N5
Nc1c(-c2ccccc2)cnn1-c1cccc([N+](=O)[O-])c1,1-(3-nitrophenyl)-4-phenylpyrazol-5-amine,C15H12N4O2
Nc1c(-c2cccs2)cnn1-c1nc(-c2ccc(F)cc2)cs1,"1-[4-(4-fluorophenyl)-1,3-thiazol-2-yl]-4-thiophen-2-ylpyrazol-5-amine",C16H11FN4S2
Nc1c(-c2cccs2)cnn1-c1nc(-c2ccc(Cl)cc2Cl)cs1,"1-[4-(2,4-dichlorophenyl)-1,3-thiazol-2-yl]-4-thiophen-2-ylpyrazol-5-amine",C16H10Cl2N4S2
Nc1c(C(=O)NCC2CCCO2)c2nc3ccccc3nc2n1-c1ccccc1,"2-amino-N-(oxolan-2-ylmethyl)-1-phenylpyrrolo[3,2-b]quinoxaline-3-carboxamide",C22H21N5O2
Nc1c(C(=O)NCc2ccccc2)sc2nc3c(cc12)C(=O)CCC3,"3-amino-N-benzyl-5-oxo-7,8-dihydro-6H-thieno[2,3-b]quinoline-2-carboxamide",C19H17N3O2S
Nc1c(C(=O)Nc2ccc([As](=O)(O)O)cc2)cnc2nnnn12,"[4-[(7-aminotetrazolo[1,5-a]pyrimidine-6-carbonyl)amino]phenyl]arsonic acid",C11H10AsN7O4
Nc1c(Cl)ncnc1N1CCOCC1,4-chloro-6-morpholin-4-ylpyrimidin-5-amine,C8H11ClN4O
Nc1c(N=Nc2cccc(Cl)c2)c(=O)[nH]n1-c1ccccc1,3-amino-4-[(3-chlorophenyl)diazenyl]-2-phenyl-1H-pyrazol-5-one,C15H12ClN5O
Nc1c(OCC(=O)O)ccc2cc(S(=O)(=O)O)ccc12,2-(1-amino-6-sulfonaphthalen-2-yl)oxyacetic acid,C12H11NO6S
Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(N)(=O)=O)c2)c2c1C(=O)c1ccccc1C2=O,"1-amino-9,10-dioxo-4-(3-sulfamoylanilino)anthracene-2-sulfonic acid",C20H15N3O7S2
Nc1c(O)cccc1C(=O)C[C@@H](N)C(=O)O,(2R)-2-amino-4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid,C10H12N2O4
Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)cc1S(N)(=O)=O,"2-aminobenzene-1,3,5-trisulfonamide",C6H10N4O6S3
Nc1c2c(=O)oc(-c3ccccc3)cc2nn1-c1ccccc1,"3-amino-2,6-diphenylpyrano[4,3-c]pyrazol-4-one",C18H13N3O2
Nc1c2ccccc2nc2c(O)cccc12,9-aminoacridin-4-ol,C13H10N2O
Nc1c2c(nc3ccccc13)CCC[C@H]2O,"(1R)-9-amino-1,2,3,4-tetrahydroacridin-1-ol",C13H14N2O
Nc1c[n+](N2CCOCC2)no1,3-morpholin-4-yloxadiazol-3-ium-5-amine,C6H11N4O2+
Nc1cc(-c2ccncc2)c[nH]c1=O,3-amino-5-pyridin-4-yl-1H-pyridin-2-one,C10H9N3O
Nc1cc(=O)[nH]c(N)n1,"2,4-diamino-1H-pyrimidin-6-one",C4H6N4O
Nc1cc(-c2nn[nH]n2)ccc1F,2-fluoro-5-(2H-tetrazol-5-yl)aniline,C7H6FN5
Nc1cc(=O)[nH]c(SCC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)n1,2-[(4-amino-6-oxo-1H-pyrimidin-2-yl)sulfanyl]-N-(4-morpholin-4-ylsulfonylphenyl)acetamide,C16H19N5O5S2
Nc1cc(C(=O)O)[nH]c(=O)n1,4-amino-2-oxo-1H-pyrimidine-6-carboxylic acid,C5H5N3O3
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,"2,6-dichloro-1-N-(4,5-dihydro-1H-imidazol-2-yl)benzene-1,4-diamine",C9H10Cl2N4
Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,"4-amino-6-(1,2,2-trichloroethenyl)benzene-1,3-disulfonamide",C8H8Cl3N3O4S2
Nc1cc(Cl)nc(N/N=C/c2ccccc2[N+](=O)[O-])n1,"6-chloro-2-N-[(E)-(2-nitrophenyl)methylideneamino]pyrimidine-2,4-diamine",C11H9ClN6O2
Nc1cc(Cl)ccc1Oc1ccccc1,5-chloro-2-phenoxyaniline,C12H10ClNO
Nc1cc(S(=O)(=O)O)cc2ccc(S(=O)(=O)O)cc12,"4-aminonaphthalene-2,6-disulfonic acid",C10H9NO6S2
Nc1cc(N)nc(SCC(=O)c2ccccc2)n1,"2-(4,6-diaminopyrimidin-2-yl)sulfanyl-1-phenylethanone",C12H12N4OS
Nc1cc(S(N)(=O)=O)ccc1SSc1ccc(S(N)(=O)=O)cc1N,3-amino-4-[(2-amino-4-sulfamoylphenyl)disulfanyl]benzenesulfonamide,C12H14N4O4S4
Nc1cc2c(nc3c4ccccc4c(N)cc3[n+]2-c2cccc3ccccc23)c2ccccc12.Nc1cc2c(nc3c4ccccc4ccc3[n+]2-c2cccc3ccccc23)c2ccccc12,"13-naphthalen-1-yl-2-aza-13-azoniapentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaen-10-amine;13-naphthalen-1-yl-2-aza-13-azoniapentacyclo[12.8.0.03,12.04,9.017,22]docosa-1,3(12),4,6,8,10,13,15,17,19,21-undecaene-10,16-diamine",C60H41N7+2
Nc1ccc(-c2nc3c(Cl)c(N)ccc3[nH]2)cc1,2-(4-aminophenyl)-4-chloro-1H-benzimidazol-5-amine,C13H11ClN4
Nc1ccc(-c2sc(N)nc2-c2ccccc2)cc1,"5-(4-aminophenyl)-4-phenyl-1,3-thiazol-2-amine",C15H13N3S
Nc1ccc(C(=O)C[C@H](N)C(=O)O)cc1O,(2S)-2-amino-4-(4-amino-3-hydroxyphenyl)-4-oxobutanoic acid,C10H12N2O4
Nc1ccc(C(=O)N/N=C/c2ccccc2)cc1,4-amino-N-[(E)-benzylideneamino]benzamide,C14H13N3O
Nc1ccc(C(=O)NCC(=O)O)cc1,2-[(4-aminobenzoyl)amino]acetic acid,C9H10N2O3
Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,4-[2-[4-[3-(trifluoromethyl)phenyl]piperazin-1-yl]ethyl]aniline,C19H22F3N3
Nc1ccc(C(=O)O)cc1.Nc1nc(N)c2[nH]cnc2n1.O=S(=O)(O)O,"4-aminobenzoic acid;7H-purine-2,6-diamine;sulfuric acid",C12H15N7O6S
Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,2-amino-5-[(4-amino-3-carboxyphenyl)methyl]benzoic acid,C15H14N2O4
Nc1ccc(CCNc2ncnc3c2ncn3[C@@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)cc1,"(2R,3S,4R,5S)-2-[6-[2-(4-aminophenyl)ethylamino]purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol",C18H22N6O4
Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,"4-N-(4-aminophenyl)-4-N-phenylbenzene-1,4-diamine",C18H17N3
Nc1ccc(N(S(=O)(=O)c2ccccc2)S(=O)(=O)c2ccccc2)c(Cl)c1,N-(4-amino-2-chlorophenyl)-N-(benzenesulfonyl)benzenesulfonamide,C18H15ClN2O4S2
Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,"2-(4-amino-2-chlorophenyl)isoindole-1,3-dione",C14H9ClN2O2
Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1,[4-(4-aminophenyl)piperazin-1-yl]-(furan-2-yl)methanone,C15H17N3O2
Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3ccccc3c2S(=O)(=O)O)cc1,"2-[(4-aminophenyl)diazenyl]naphthalene-1,3-disulfonic acid",C16H13N3O6S2
Nc1ccc(N=Nc2ccc(-c3ccc(O)cc3)cc2)c2ccc(S(=O)(=O)O)cc12,8-amino-5-[[4-(4-hydroxyphenyl)phenyl]diazenyl]naphthalene-2-sulfonic acid,C22H17N3O4S
Nc1ccc(N=Nc2ccccc2)c(N)n1,"3-phenyldiazenylpyridine-2,6-diamine",C11H11N5
Nc1ccc(Nc2ccccc2)cc1,"4-N-phenylbenzene-1,4-diamine",C12H12N2
Nc1ccc(O)c(C(=O)O)c1,5-amino-2-hydroxybenzoic acid,C7H7NO3
Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccc([N+](=O)[O-])cc4)nc3c2)cc1,4-[3-(4-nitrophenyl)-2-phenylquinoxalin-6-yl]oxyaniline,C26H18N4O3
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,N-(4-aminophenyl)sulfonylbenzamide,C13H12N2O3S
Nc1ccc(S(=O)(=O)NCc2nccs2)cc1,"4-amino-N-(1,3-thiazol-2-ylmethyl)benzenesulfonamide",C10H11N3O2S2
Nc1ccc(S(=O)(=O)NCCS(=O)(=O)O)cc1,2-[(4-aminophenyl)sulfonylamino]ethanesulfonic acid,C8H12N2O5S2
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,4-amino-N-(6-chloropyridazin-3-yl)benzenesulfonamide,C10H9ClN4O2S
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,4-amino-N-pyridin-2-ylbenzenesulfonamide,C11H11N3O2S
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,4-amino-N-quinoxalin-2-ylbenzenesulfonamide,C14H12N4O2S
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,4-amino-N-pyrimidin-2-ylbenzenesulfonamide,C10H10N4O2S
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"4-amino-N-(1,3-thiazol-2-yl)benzenesulfonamide",C9H9N3O2S2
Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],sodium (4-aminophenyl)sulfonyl-quinoxalin-2-ylazanide,C14H11N4NaO2S
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,4-(4-aminophenyl)sulfonylaniline,C12H12N2O2S
Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccnc3)cc2)cc1,N-[4-(4-aminophenyl)sulfonylphenyl]pyridine-3-carboxamide,C18H15N3O3S
Nc1ccc(S(=O)(=O)c2ccc(NCN3C(=O)NC(=O)C(=O)C3=O)cc2)cc1,"1-[[4-(4-aminophenyl)sulfonylanilino]methyl]-1,3-diazinane-2,4,5,6-tetrone",C17H14N4O6S
Nc1ccc(S(N)(=O)=O)cc1,4-aminobenzenesulfonamide,C6H8N2O2S
Nc1ccc(Sc2ccccc2CC(=O)O)cc1,2-[2-(4-aminophenyl)sulfanylphenyl]acetic acid,C14H13NO2S
Nc1ccc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)cc1,5-(4-aminophenyl)sulfanyl-4-chloro-2-phenylpyridazin-3-one,C16H12ClN3OS
Nc1ccc2[nH]cc(CCC(=O)O)c2c1,3-(5-amino-1H-indol-3-yl)propanoic acid,C11H12N2O2
Nc1ccc2c3c(cccc13)C(=O)NC2=O,"6-aminobenzo[de]isoquinoline-1,3-dione",C12H8N2O2
Nc1ccc2oc(CCc3ccccc3)nc2c1,"2-(2-phenylethyl)-1,3-benzoxazol-5-amine",C15H14N2O
Nc1cccc2cc(S(=O)(=O)Nc3ccc(C(=O)O)cc3)ccc12,4-[(5-aminonaphthalen-2-yl)sulfonylamino]benzoic acid,C17H14N2O4S
Nc1cccc2cnccc12,isoquinolin-5-amine,C9H8N2
Nc1ccccc1.O=P(O)(O)c1ccccc1,aniline;phenylphosphonic acid,C12H14NO3P
Nc1ccccc1.O=P(O)(OP(=O)(O)c1ccccc1)c1ccccc1,aniline;[hydroxy(phenyl)phosphoryl]oxy-phenylphosphinic acid,C18H19NO5P2
Nc1ccccc1C#CCCCCO,6-(2-aminophenyl)hex-5-yn-1-ol,C12H15NO
Nc1ccccc1C(=O)/C=C\c1ccc2c(c1)OCO2,"(Z)-1-(2-aminophenyl)-3-(1,3-benzodioxol-5-yl)prop-2-en-1-one",C16H13NO3
Nc1ccccc1C(=O)OCC(=O)Nc1ccc(Br)cc1F,[2-(4-bromo-2-fluoroanilino)-2-oxoethyl] 2-aminobenzoate,C15H12BrFN2O3
Nc1ccccc1CCCC(=O)O,4-(2-aminophenyl)butanoic acid,C10H13NO2
Nc1ccccc1Nc1ccccc1,"2-N-phenylbenzene-1,2-diamine",C12H12N2
Nc1ccccc1Oc1ncc(C(F)(F)F)cc1Cl,2-[[3-chloro-5-(trifluoromethyl)-2-pyridinyl]oxy]aniline,C12H8ClF3N2O
Nc1ccccc1S(N)(=O)=O,2-aminobenzenesulfonamide,C6H8N2O2S
Nc1ccccc1SCc1csc(-c2ccc(Cl)cc2)n1,"2-[[2-(4-chlorophenyl)-1,3-thiazol-4-yl]methylsulfanyl]aniline",C16H13ClN2S2
Nc1ccccc1S[C@@H](C[N+](=O)[O-])c1ccc2c(c1)OCO2,"2-[(1R)-1-(1,3-benzodioxol-5-yl)-2-nitroethyl]sulfanylaniline",C15H14N2O4S
Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,"4-amino-1-[(2S,5R)-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one",C9H13N3O3
Nc1cccnc1Sc1ccc(Cl)cc1,2-(4-chlorophenyl)sulfanylpyridin-3-amine,C11H9ClN2S
Nc1ccn([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"4-amino-1-[(2R,3R,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one",C9H13N3O5
Nc1ccn([C@@H]2O[C@H](COC(=O)C34CC5CC(CC(C5)C3)C4)[C@@H](O)[C@@H]2O)c(=O)n1,"[(2R,3S,4S,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl adamantane-1-carboxylate",C20H27N3O6
Nc1ccn([C@H]2O[C@@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,"[(2S,3S,4R,5S)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",C9H14N3O8P
Nc1ccn([C@H]2O[C@H](CO)[C@@H]3O[Sn](c4ccccc4)(c4ccccc4)O[C@H]32)c(=O)n1,"1-[(3aR,4S,6R,6aS)-6-(hydroxymethyl)-2,2-diphenyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3,2]dioxastannol-4-yl]-4-aminopyrimidin-2-one",C21H21N3O5Sn
Nc1ccncc1,pyridin-4-amine,C5H6N2
Nc1n[nH]c(-c2ccc(Br)cc2)c1Cl,5-(4-bromophenyl)-4-chloro-1H-pyrazol-3-amine,C9H7BrClN3
Nc1n[nH]c2ccccc12,1H-indazol-3-amine,C7H7N3
